Date,Filename,ExG
2016-11-14,27_04-2016_11_14-10_00-K1-10X.jpeg,-0.015024983993679583
2016-11-15,27_04-2016_11_15-10_00-K1-10X.jpeg,-0.025483318856780693
2016-11-16,27_04-2016_11_16-10_00-K1-10X.jpeg,-0.01894053751126255
2016-11-17,27_04-2016_11_17-10_00-K1-10X.jpeg,-0.029826636945711523
2016-11-18,27_04-2016_11_18-10_00-K1-10X.jpeg,-0.02666752758375243
2016-11-19,27_04-2016_11_19-10_00-K1-10X.jpeg,-0.023849907342820872
2016-11-20,27_04-2016_11_20-10_00-K1-10X.jpeg,-0.02261558185664588
2016-11-22,27_04-2016_11_22-10_00-K1-10X.jpeg,-0.02506977075162159
2016-11-23,27_04-2016_11_23-10_00-K1-10X.jpeg,-0.023285158867961647
2016-11-24,27_04-2016_11_24-10_00-K1-10X.jpeg,-0.015213407268130467
2016-11-25,27_04-2016_11_25-10_00-K1-10X.jpeg,-0.015208528752333602
2016-11-26,27_04-2016_11_26-10_00-K1-10X.jpeg,-0.017181246400792563
2016-11-27,27_04-2016_11_27-10_00-K1-10X.jpeg,-0.013833422534391872
2016-11-28,27_04-2016_11_28-10_00-K1-10X.jpeg,-0.016597662156025747
2016-11-29,27_04-2016_11_29-10_00-K1-10X.jpeg,-0.03603595065079296
2016-11-30,27_04-2016_11_30-10_00-K1-10X.jpeg,-0.04060071036073266
2016-12-01,27_04-2016_12_01-10_00-K1-10X.jpeg,-0.02016156400208147
2016-12-02,27_04-2016_12_02-10_00-K1-10X.jpeg,-0.019517254880523582
2016-12-03,27_04-2016_12_03-10_00-K1-10X.jpeg,-0.027288502157414046
2016-12-04,27_04-2016_12_04-10_00-K1-10X.jpeg,-0.020909667685564164
2016-12-05,27_04-2016_12_05-10_00-K1-10X.jpeg,-0.025115118010604988
2016-12-06,27_04-2016_12_06-10_00-K1-10X.jpeg,-0.022013801497190684
2016-12-07,27_04-2016_12_07-10_00-K1-10X.jpeg,-0.024996929188335317
2016-12-08,27_04-2016_12_08-10_00-K1-10X.jpeg,-0.01972116094100005
2016-12-09,27_04-2016_12_09-10_00-K1-10X.jpeg,-0.01824146068136764
2016-12-10,27_04-2016_12_10-10_00-K1-10X.jpeg,-0.018678691889974786
2016-12-11,27_04-2016_12_11-10_00-K1-10X.jpeg,-0.027655865022663866
2016-12-12,27_04-2016_12_12-10_00-K1-10X.jpeg,-0.015699208084654664
2016-12-13,27_04-2016_12_13-10_00-K1-10X.jpeg,-0.00977221402687168
2016-12-14,27_04-2016_12_14-10_00-K1-10X.jpeg,-0.014914124734334271
2016-12-15,27_04-2016_12_15-10_00-K1-10X.jpeg,0.0027571240119058714
2016-12-16,27_04-2016_12_16-10_00-K1-10X.jpeg,-0.023201630513308855
2016-12-17,27_04-2016_12_17-10_00-K1-10X.jpeg,-0.031027246377413227
2016-12-18,27_04-2016_12_18-10_00-K1-10X.jpeg,-0.023976013616908997
2016-12-19,27_04-2016_12_19-10_00-K1-10X.jpeg,-0.024490478405763745
2016-12-20,27_04-2016_12_20-10_00-K1-10X.jpeg,-0.023499212726989335
2016-12-24,27_04-2016_12_24-10_00-K1-10X.jpeg,-0.013313199890220945
2016-12-25,27_04-2016_12_25-10_00-K1-10X.jpeg,-0.031705713643179576
2016-12-26,27_04-2016_12_26-10_00-K1-10X.jpeg,-0.03257719807859695
2016-12-27,27_04-2016_12_27-10_00-K1-10X.jpeg,-0.010203260808321603
2016-12-28,27_04-2016_12_28-10_00-K1-10X.jpeg,-0.0018305330522604977
2016-12-29,27_04-2016_12_29-10_00-K1-10X.jpeg,-0.019663000043062855
2016-12-30,27_04-2016_12_30-10_00-K1-10X.jpeg,0.0029503410765317566
2016-12-31,27_04-2016_12_31-10_00-K1-10X.jpeg,0.004679450360066437
2017-01-01,27_04-2017_01_01-10_00-K1-10X.jpeg,-0.011895403648020534
2017-01-02,27_04-2017_01_02-10_00-K1-10X.jpeg,-0.02136387440266398
2017-01-03,27_04-2017_01_03-11_29-K1-10X.jpeg,-0.010888771291953335
2017-01-04,27_04-2017_01_04-10_00-K1-10X.jpeg,0.019965575609881353
2017-01-05,27_04-2017_01_05-10_00-K1-10X.jpeg,-0.008530086408106402
2017-01-06,27_04-2017_01_06-10_00-K1-10X.jpeg,-0.015897254897818083
2017-01-07,27_04-2017_01_07-10_34-K1-10X.jpeg,-0.007358626127968487
2017-01-08,27_04-2017_01_08-10_00-K1-10X.jpeg,-0.0064769295566984375
2017-01-09,27_04-2017_01_09-10_00-K1-10X.jpeg,-0.002247566275159841
2017-01-10,27_04-2017_01_10-10_00-K1-10X.jpeg,-0.006116831803193795
2017-01-11,27_04-2017_01_11-10_00-K1-10X.jpeg,-0.0002743102546132857
2017-01-13,27_04-2017_01_13-10_00-K1-10X.jpeg,0.020988818885520996
2017-01-14,27_04-2017_01_14-10_00-K1-10X.jpeg,-0.01979754313343026
