Date,Filename,ExG
2013-12-02,27_05-2013_12_02-09_50-K1-10X.jpeg,-0.0621144889037721
2013-12-03,27_05-2013_12_03-10_16-K1-10X.jpeg,-0.024336792146979556
2013-12-04,27_05-2013_12_04-10_10-K1-10X.jpeg,-0.053829300262601965
2013-12-05,27_05-2013_12_05-09_51-K1-10X.jpeg,-0.011813592317058006
2013-12-06,27_05-2013_12_06-10_14-K1-10X.jpeg,-0.01988070224669139
2013-12-07,27_05-2013_12_07-10_06-K1-10X.jpeg,-0.013082628419830798
2013-12-08,27_05-2013_12_08-09_58-K1-10X.jpeg,-0.022763711149806996
2013-12-09,27_05-2013_12_09-09_52-K1-10X.jpeg,-0.02631060446304684
2013-12-12,27_05-2013_12_12-10_01-K1-10X.jpeg,0.006807490424829538
2013-12-13,27_05-2013_12_13-09_53-K1-10X.jpeg,0.008130758361939432
2013-12-14,27_05-2013_12_14-09_45-K1-10X.jpeg,-0.01943981995944189
2013-12-15,27_05-2013_12_15-10_12-K1-10X.jpeg,-0.034035823121323555
2013-12-16,27_05-2013_12_16-10_07-K1-10X.jpeg,-0.03066973082252083
2013-12-17,27_05-2013_12_17-10_02-K1-10X.jpeg,-0.028989943998248228
2013-12-18,27_05-2013_12_18-09_54-K1-10X.jpeg,-0.013787822114984132
2013-12-19,27_05-2013_12_19-09_46-K1-10X.jpeg,-0.018976899882852536
2013-12-20,27_05-2013_12_20-10_11-K1-10X.jpeg,-0.01939429694792625
2013-12-21,27_05-2013_12_21-10_05-K1-10X.jpeg,-0.014323178865903187
2013-12-23,27_05-2013_12_23-09_52-K1-10X.jpeg,-0.005893421105402857
2013-12-24,27_05-2013_12_24-09_53-K1-10X.jpeg,-0.011275828915190588
2013-12-25,27_05-2013_12_25-09_52-K1-10X.jpeg,-0.027256381872616097
2013-12-26,27_05-2013_12_26-10_00-K1-10X.jpeg,-0.02286413994953962
2013-12-27,27_05-2013_12_27-10_15-K1-10X.jpeg,-0.024641276393836557
2013-12-28,27_05-2013_12_28-10_11-K1-10X.jpeg,-0.028832640997192432
2013-12-29,27_05-2013_12_29-09_44-K1-10X.jpeg,-0.03306651052939939
2013-12-30,27_05-2013_12_30-09_54-K1-10X.jpeg,0.0011804366692569313
2013-12-31,27_05-2013_12_31-10_02-K1-10X.jpeg,0.014505541187777927
2014-01-03,27_05-2014_01_03-09_49-K1-10X.jpeg,0.003183293195554507
2014-01-04,27_05-2014_01_04-09_56-K1-10X.jpeg,0.035470353591679334
2014-01-05,27_05-2014_01_05-10_04-K1-10X.jpeg,0.023279340275277116
2014-01-06,27_05-2014_01_06-10_14-K1-10X.jpeg,0.042239348836012255
