Date,Filename,ExG
2013-12-19,06_02-2013_12_19-11_36-K1-10X.jpeg,-0.018644520338691066
2013-12-23,06_02-2013_12_23-09_48-K1-10X.jpeg,-0.023846299252789426
2013-12-24,06_02-2013_12_24-09_56-K1-10X.jpeg,-0.021242970507301402
2013-12-25,06_02-2013_12_25-10_06-K1-10X.jpeg,-0.022277636377562193
2013-12-26,06_02-2013_12_26-09_46-K1-10X.jpeg,-0.019511356618970063
2013-12-27,06_02-2013_12_27-10_14-K1-10X.jpeg,-0.02322975789997027
2013-12-28,06_02-2013_12_28-10_14-K1-10X.jpeg,-0.032856782212344456
2013-12-30,06_02-2013_12_30-10_08-K1-10X.jpeg,-0.020489233870298634
2013-12-31,06_02-2013_12_31-10_12-K1-10X.jpeg,-0.035412639381061976
2014-01-01,06_02-2014_01_01-10_00-K1-10X.jpeg,-0.029285289394607877
2014-01-02,06_02-2014_01_02-10_28-K1-10X.jpeg,-0.016773397712548835
2014-01-03,06_02-2014_01_03-10_05-K1-10X.jpeg,-0.018647920684694466
2014-01-05,06_02-2014_01_05-10_06-K1-10X.jpeg,-0.015267388011116372
2014-01-06,06_02-2014_01_06-10_18-K1-10X.jpeg,-0.014720258858866157
2014-01-07,06_02-2014_01_07-10_01-K1-10X.jpeg,-0.015496715362288856
2014-01-08,06_02-2014_01_08-10_06-K1-10X.jpeg,-0.016350614689897708
2014-01-09,06_02-2014_01_09-10_13-K1-10X.jpeg,-0.01741166340188022
2014-01-12,06_02-2014_01_12-11_01-K1-10X.jpeg,-0.01603375010166921
2014-01-14,06_02-2014_01_14-10_05-K1-10X.jpeg,-0.023223982520770195
2014-01-15,06_02-2014_01_15-10_02-K1-10X.jpeg,-0.020216915311993898
2014-01-16,06_02-2014_01_16-09_58-K1-10X.jpeg,-0.019298672147123008
2014-01-17,06_02-2014_01_17-10_00-K1-10X.jpeg,-0.019495639831096756
2014-01-18,06_02-2014_01_18-09_45-K1-10X.jpeg,-0.029943159626895137
2014-01-19,06_02-2014_01_19-10_09-K1-10X.jpeg,-0.018532631964548987
2014-01-20,06_02-2014_01_20-10_10-K1-10X.jpeg,-0.01762936773101619
2014-01-21,06_02-2014_01_21-10_05-K1-10X.jpeg,-0.02132098434684976
2014-01-22,06_02-2014_01_22-10_09-K1-10X.jpeg,-0.01750174890562789
2014-01-23,06_02-2014_01_23-09_59-K1-10X.jpeg,-0.02605226938873613
2014-01-24,06_02-2014_01_24-09_50-K1-10X.jpeg,-0.032204662427953
2014-01-25,06_02-2014_01_25-10_31-K1-10X.jpeg,-0.018192263175233894
2014-01-26,06_02-2014_01_26-09_36-K1-10X.jpeg,-0.018668361952522035
2014-01-27,06_02-2014_01_27-10_14-K1-10X.jpeg,-0.033995709924287715
2014-01-28,06_02-2014_01_28-09_51-K1-10X.jpeg,-0.023580566467549302
