Date,Filename,ExG
2013-11-24,02_04-2013_11_24-09_45-K1-10X.jpeg,0.0004008896498487127
2013-11-25,02_04-2013_11_25-09_58-K1-10X.jpeg,-0.026743803839936707
2013-11-26,02_04-2013_11_26-10_06-K1-10X.jpeg,-0.01842872560253859
2013-11-27,02_04-2013_11_27-09_49-K1-10X.jpeg,-0.03296123546811586
2013-11-28,02_04-2013_11_28-10_05-K1-10X.jpeg,-0.028570349456088013
2013-11-30,02_04-2013_11_30-10_07-K1-10X.jpeg,-0.00700730746827716
2013-12-03,02_04-2013_12_03-10_05-K1-10X.jpeg,-0.0006935050090535714
2013-12-15,02_04-2013_12_15-10_03-K1-10X.jpeg,-0.0022832392209989334
2013-12-16,02_04-2013_12_16-10_03-K1-10X.jpeg,-0.012372425884318795
2013-12-17,02_04-2013_12_17-10_02-K1-10X.jpeg,-0.014194898764645083
2013-12-18,02_04-2013_12_18-10_02-K1-10X.jpeg,-0.01320602596368311
2013-12-19,02_04-2013_12_19-10_02-K1-10X.jpeg,-0.016765795598245346
2013-12-20,02_04-2013_12_20-10_02-K1-10X.jpeg,-0.009889118089584533
2013-12-21,02_04-2013_12_21-10_01-K1-10X.jpeg,0.0010121029752277137
2013-12-23,02_04-2013_12_23-10_00-K1-10X.jpeg,-0.005589762741791202
2013-12-25,02_04-2013_12_25-09_51-K1-10X.jpeg,0.01683908061941985
2013-12-26,02_04-2013_12_26-09_47-K1-10X.jpeg,0.012803191419867316
2013-12-27,02_04-2013_12_27-10_16-K1-10X.jpeg,0.019624415165119053
2013-12-28,02_04-2013_12_28-10_15-K1-10X.jpeg,-0.006993682706662171
2013-12-29,02_04-2013_12_29-10_12-K1-10X.jpeg,-0.048963013698085756
2013-12-30,02_04-2013_12_30-10_06-K1-10X.jpeg,-0.01887247618858852
2013-12-31,02_04-2013_12_31-10_01-K1-10X.jpeg,-0.009448325769756655
2014-01-01,02_04-2014_01_01-10_02-K1-10X.jpeg,-0.013690096679780528
2014-01-02,02_04-2014_01_02-10_09-K1-10X.jpeg,0.013981535822953223
2014-01-03,02_04-2014_01_03-10_09-K1-10X.jpeg,-0.006414100600150488
2014-01-06,02_04-2014_01_06-11_12-K1-10X.jpeg,-0.053329968939915415
2014-01-07,02_04-2014_01_07-10_00-K1-10X.jpeg,-0.0403536580283558
2014-01-08,02_04-2014_01_08-10_00-K1-10X.jpeg,-0.014422843712098062
2014-01-09,02_04-2014_01_09-09_51-K1-10X.jpeg,-0.021137938843672488
2014-01-10,02_04-2014_01_10-09_48-K1-10X.jpeg,-0.029570607767209937
2014-01-11,02_04-2014_01_11-10_20-K1-10X.jpeg,-0.02515319410720125
2014-01-12,02_04-2014_01_12-09_48-K1-10X.jpeg,-0.023404219192942877
2014-01-13,02_04-2014_01_13-09_45-K1-10X.jpeg,-0.045667947407619466
2014-01-14,02_04-2014_01_14-10_35-K1-10X.jpeg,0.032949946886943894
2014-01-15,02_04-2014_01_15-10_01-K1-10X.jpeg,0.03161857151415339
2014-01-16,02_04-2014_01_16-10_04-K1-10X.jpeg,0.007735351043846046
2014-01-17,02_04-2014_01_17-10_12-K1-10X.jpeg,0.041258926787772335
2014-01-18,02_04-2014_01_18-09_59-K1-10X.jpeg,0.03103642724476593
2014-01-19,02_04-2014_01_19-09_59-K1-10X.jpeg,0.04578696581571342
2014-01-20,02_04-2014_01_20-09_59-K1-10X.jpeg,0.019009540522746126
2014-01-21,02_04-2014_01_21-10_01-K1-10X.jpeg,0.04413591357742033
2014-01-22,02_04-2014_01_22-10_02-K1-10X.jpeg,0.0447173028678495
2014-01-23,02_04-2014_01_23-10_03-K1-10X.jpeg,0.06128036429095944
2014-01-28,02_04-2014_01_28-08_13-K1-10X.jpeg,0.05926822152047557
2014-02-07,02_04-2014_02_07-10_06-K1-10X.jpeg,0.08781439199047361
2014-02-11,02_04-2014_02_11-10_07-K1-10X.jpeg,0.09605452263382741
2014-02-12,02_04-2014_02_12-10_06-K1-10X.jpeg,0.11176987017539848
2014-02-14,02_04-2014_02_14-10_07-K1-10X.jpeg,0.12857265908876286
2014-02-15,02_04-2014_02_15-10_07-K1-10X.jpeg,0.17095246994552837
2014-02-16,02_04-2014_02_16-10_09-K1-10X.jpeg,0.14234209522563374
2014-02-17,02_04-2014_02_17-10_07-K1-10X.jpeg,0.1393903275259496
2014-02-18,02_04-2014_02_18-10_08-K1-10X.jpeg,0.144147584765481
2014-02-19,02_04-2014_02_19-10_08-K1-10X.jpeg,0.1539159153991231
2014-02-20,02_04-2014_02_20-10_10-K1-10X.jpeg,0.16159524710911646
2014-02-21,02_04-2014_02_21-10_09-K1-10X.jpeg,0.16903069301638335
2014-02-23,02_04-2014_02_23-10_00-K1-10X.jpeg,0.18691920926703026
2014-02-24,02_04-2014_02_24-10_01-K1-10X.jpeg,0.20320364304047156
2014-02-25,02_04-2014_02_25-09_48-K1-10X.jpeg,0.23633280406226478
2014-02-26,02_04-2014_02_26-10_02-K1-10X.jpeg,0.2629962350458188
2014-02-27,02_04-2014_02_27-09_44-K1-10X.jpeg,0.25998282931237776
2014-02-28,02_04-2014_02_28-10_03-K1-10X.jpeg,0.22625969707199753
2014-03-01,02_04-2014_03_01-09_45-K1-10X.jpeg,0.29644553025065346
2014-03-02,02_04-2014_03_02-10_03-K1-10X.jpeg,0.28216792344036057
