Date,Filename,ExG
2016-10-01,26_12-2016_10_01-10_00-K1-10X.jpeg,-0.002146176977949108
2016-10-02,26_12-2016_10_02-10_00-K1-10X.jpeg,-0.039247612366814025
2016-10-05,26_12-2016_10_05-10_00-K1-10X.jpeg,-0.026396537709288945
2016-10-08,26_12-2016_10_08-10_00-K1-10X.jpeg,-0.0203940402455491
2016-10-09,26_12-2016_10_09-10_00-K1-10X.jpeg,-0.03208955808450002
2016-10-10,26_12-2016_10_10-10_00-K1-10X.jpeg,-0.015872645517817172
2016-10-12,26_12-2016_10_12-10_00-K1-10X.jpeg,-0.031706218689157385
2016-10-13,26_12-2016_10_13-10_00-K1-10X.jpeg,-0.022081963070832586
2016-10-15,26_12-2016_10_15-10_00-K1-10X.jpeg,-0.026457932529818096
2016-10-17,26_12-2016_10_17-10_00-K1-10X.jpeg,-0.03153006913668537
2016-10-20,26_12-2016_10_20-10_00-K1-10X.jpeg,-0.03068274543119169
2016-10-21,26_12-2016_10_21-10_00-K1-10X.jpeg,-0.028976715715535173
2016-10-22,26_12-2016_10_22-10_55-K1-10X.jpeg,-0.03489113169365968
2016-10-24,26_12-2016_10_24-10_00-K1-10X.jpeg,-0.020808469043622997
2016-10-25,26_12-2016_10_25-10_00-K1-10X.jpeg,-0.024990499560440756
2016-10-26,26_12-2016_10_26-10_00-K1-10X.jpeg,-0.021778872197616414
2016-10-28,26_12-2016_10_28-10_00-K1-10X.jpeg,-0.020574334923471993
2016-10-30,26_12-2016_10_30-10_00-K1-10X.jpeg,-0.027337113401699403
2016-10-31,26_12-2016_10_31-10_00-K1-10X.jpeg,-0.021207086847655356
2016-11-01,26_12-2016_11_01-10_00-K1-10X.jpeg,-0.03351360601654992
2016-11-02,26_12-2016_11_02-10_00-K1-10X.jpeg,-0.051316732423559656
2016-11-04,26_12-2016_11_04-10_00-K1-10X.jpeg,-0.03283982446751365
2016-11-07,26_12-2016_11_07-10_00-K1-10X.jpeg,-0.02420189991852959
2016-11-09,26_12-2016_11_09-10_00-K1-10X.jpeg,-0.021356836358413636
2016-11-11,26_12-2016_11_11-10_00-K1-10X.jpeg,-0.02540264898895555
2016-11-13,26_12-2016_11_13-10_00-K1-10X.jpeg,-0.02764579549798302
2016-11-14,26_12-2016_11_14-10_00-K1-10X.jpeg,-0.023749739877422498
2016-11-15,26_12-2016_11_15-10_00-K1-10X.jpeg,-0.026278035480196367
2016-11-18,26_12-2016_11_18-10_00-K1-10X.jpeg,-0.026682603133491474
2016-11-19,26_12-2016_11_19-10_00-K1-10X.jpeg,-0.0251092609993468
2016-11-20,26_12-2016_11_20-10_00-K1-10X.jpeg,-0.027577503116904725
2016-11-21,26_12-2016_11_21-10_00-K1-10X.jpeg,-0.024131890905221172
2016-11-22,26_12-2016_11_22-10_00-K1-10X.jpeg,-0.023425081325130374
2016-11-24,26_12-2016_11_24-10_00-K1-10X.jpeg,-0.02570919212037314
2016-11-25,26_12-2016_11_25-10_00-K1-10X.jpeg,-0.022878161529612466
2016-11-26,26_12-2016_11_26-10_00-K1-10X.jpeg,-0.024620864889602582
2016-11-27,26_12-2016_11_27-10_00-K1-10X.jpeg,-0.02291963929865417
2016-11-28,26_12-2016_11_28-10_00-K1-10X.jpeg,-0.022127887904821144
2016-11-29,26_12-2016_11_29-10_00-K1-10X.jpeg,-0.01782380295036777
2016-11-30,26_12-2016_11_30-10_00-K1-10X.jpeg,-0.06198900755918092
2016-12-01,26_12-2016_12_01-10_00-K1-10X.jpeg,-0.06842646800503457
2016-12-02,26_12-2016_12_02-10_00-K1-10X.jpeg,-0.029992619332220975
2016-12-05,26_12-2016_12_05-10_00-K1-10X.jpeg,-0.027913316583157374
2016-12-07,26_12-2016_12_07-10_00-K1-10X.jpeg,-0.02608830430069842
2016-12-08,26_12-2016_12_08-10_00-K1-10X.jpeg,-0.03251311250635985
2016-12-11,26_12-2016_12_11-11_11-K1-10X.jpeg,-0.029953594538035856
2016-12-13,26_12-2016_12_13-10_00-K1-10X.jpeg,-0.01802943436403811
2016-12-23,26_12-2016_12_23-10_57-K1-10X.jpeg,-0.04964728028269172
2016-12-25,26_12-2016_12_25-09_30-K1-10X.jpeg,-0.011607387734616177
2017-01-07,26_12-2017_01_07-11_41-K1-10X.jpeg,-0.061943374651847016
2017-01-18,26_12-2017_01_18-10_00-K1-10X.jpeg,-0.13260256956968475
2017-01-19,26_12-2017_01_19-10_00-K1-10X.jpeg,-0.01666105559908638
2017-01-20,26_12-2017_01_20-10_02-K1-10X.jpeg,-0.06271164801277952
2017-01-24,26_12-2017_01_24-10_00-K1-10X.jpeg,-0.03456410176001066
2017-01-25,26_12-2017_01_25-09_00-K1-10X.jpeg,-0.1679676267542704
2017-02-01,26_12-2017_02_01-10_00-K1-10X.jpeg,-0.03226899096149847
2017-02-02,26_12-2017_02_02-10_00-K1-10X.jpeg,-0.024319559813170966
2017-02-03,26_12-2017_02_03-10_00-K1-10X.jpeg,-0.01854594201066065
2017-02-04,26_12-2017_02_04-10_00-K1-10X.jpeg,-0.01878280195534774
2017-02-05,26_12-2017_02_05-10_00-K1-10X.jpeg,-0.01788138684705779
2017-02-06,26_12-2017_02_06-10_00-K1-10X.jpeg,-0.017239739004169904
2017-02-07,26_12-2017_02_07-10_00-K1-10X.jpeg,-0.018883575828832537
2017-02-15,26_12-2017_02_15-10_00-K1-10X.jpeg,-0.01910257229785099
2017-02-17,26_12-2017_02_17-10_00-K1-10X.jpeg,-0.0351392821463737
2017-02-21,26_12-2017_02_21-10_00-K1-10X.jpeg,-0.019259263708537977
2017-02-23,26_12-2017_02_23-10_00-K1-10X.jpeg,-0.02343856772544014
2017-02-24,26_12-2017_02_24-10_00-K1-10X.jpeg,-0.019068949140686034
2017-02-26,26_12-2017_02_26-10_00-K1-10X.jpeg,-0.019987751806214885
2017-02-28,26_12-2017_02_28-10_00-K1-10X.jpeg,-0.01566459652265157
2017-03-01,26_12-2017_03_01-10_00-K1-10X.jpeg,-0.014523640736549274
2017-03-02,26_12-2017_03_02-10_00-K1-10X.jpeg,-0.014237836377352398
2017-03-03,26_12-2017_03_03-10_00-K1-10X.jpeg,-0.011201833764842704
2017-03-08,26_12-2017_03_08-10_46-K1-10X.jpeg,-0.020230427983061593
2017-03-09,26_12-2017_03_09-10_00-K1-10X.jpeg,-0.02011637564033741
2017-03-11,26_12-2017_03_11-10_00-K1-10X.jpeg,-0.01268598952363383
2017-03-12,26_12-2017_03_12-10_00-K1-10X.jpeg,-0.0092532359857443
2017-03-13,26_12-2017_03_13-10_00-K1-10X.jpeg,-0.013247994172458918
2017-03-15,26_12-2017_03_15-10_00-K1-10X.jpeg,-0.014086817373902416
2017-03-19,26_12-2017_03_19-10_00-K1-10X.jpeg,-0.01947608290058743
2017-03-20,26_12-2017_03_20-10_00-K1-10X.jpeg,-0.01658096017929333
2017-03-22,26_12-2017_03_22-10_00-K1-10X.jpeg,-0.019626280608870658
2017-03-23,26_12-2017_03_23-10_00-K1-10X.jpeg,-0.02009549351451255
2017-03-24,26_12-2017_03_24-10_00-K1-10X.jpeg,-0.021156502493254865
2017-03-25,26_12-2017_03_25-10_00-K1-10X.jpeg,-0.020206967635289282
2017-03-28,26_12-2017_03_28-10_00-K1-10X.jpeg,-0.02353351328263021
2017-03-29,26_12-2017_03_29-10_00-K1-10X.jpeg,-0.01902694113527428
2017-03-30,26_12-2017_03_30-10_00-K1-10X.jpeg,-0.01754440087974414
2017-03-31,26_12-2017_03_31-10_00-K1-10X.jpeg,-0.007351338620104763
2017-04-01,26_12-2017_04_01-10_00-K1-10X.jpeg,-0.008102096336522637
2017-04-02,26_12-2017_04_02-10_00-K1-10X.jpeg,-0.015973498728325614
2017-04-03,26_12-2017_04_03-10_04-K1-10X.jpeg,-0.014399989735493342
2017-04-05,26_12-2017_04_05-10_00-K1-10X.jpeg,0.005837620590223781
2017-04-06,26_12-2017_04_06-10_00-K1-10X.jpeg,0.009021129217184752
2017-04-08,26_12-2017_04_08-10_00-K1-10X.jpeg,0.009468772288058163
2017-04-10,26_12-2017_04_10-10_00-K1-10X.jpeg,-0.015877722111103117
2017-04-12,26_12-2017_04_12-10_00-K1-10X.jpeg,0.01490132597153526
2017-04-13,26_12-2017_04_13-10_00-K1-10X.jpeg,0.005557649281526439
2017-04-14,26_12-2017_04_14-10_00-K1-10X.jpeg,0.0005636886453003181
2017-04-16,26_12-2017_04_16-10_00-K1-10X.jpeg,0.01116835076368506
2017-04-18,26_12-2017_04_18-10_00-K1-10X.jpeg,0.050272911949282205
2017-04-20,26_12-2017_04_20-10_00-K1-10X.jpeg,0.06868674069569022
2017-04-22,26_12-2017_04_22-10_00-K1-10X.jpeg,0.06070429868062789
2017-04-23,26_12-2017_04_23-10_00-K1-10X.jpeg,-0.014105292611808661
2017-04-25,26_12-2017_04_25-10_00-K1-10X.jpeg,0.025252558407304903
2017-04-26,26_12-2017_04_26-10_00-K1-10X.jpeg,0.05783364093965467
2017-04-27,26_12-2017_04_27-10_00-K1-10X.jpeg,0.07427918699822443
2017-04-29,26_12-2017_04_29-10_00-K1-10X.jpeg,0.0971262501204218
2017-05-02,26_12-2017_05_02-10_00-K1-10X.jpeg,0.1013882097066392
2017-05-03,26_12-2017_05_03-10_00-K1-10X.jpeg,0.10668079616688735
2017-05-04,26_12-2017_05_04-10_00-K1-10X.jpeg,0.14665383137420285
2017-05-05,26_12-2017_05_05-10_00-K1-10X.jpeg,0.1446635219915981
2017-05-06,26_12-2017_05_06-10_00-K1-10X.jpeg,0.08437315804753395
2017-05-08,26_12-2017_05_08-10_00-K1-10X.jpeg,0.11772239191001314
2017-05-10,26_12-2017_05_10-10_00-K1-10X.jpeg,0.07703774630868639
2017-05-11,26_12-2017_05_11-10_00-K1-10X.jpeg,0.09042219938380863
2017-05-12,26_12-2017_05_12-10_00-K1-10X.jpeg,0.09213570760483145
2017-05-13,26_12-2017_05_13-10_00-K1-10X.jpeg,0.08885140682499881
2017-05-15,26_12-2017_05_15-10_00-K1-10X.jpeg,0.08799936813364626
2017-05-17,26_12-2017_05_17-10_00-K1-10X.jpeg,0.260611034396565
2017-05-18,26_12-2017_05_18-10_00-K1-10X.jpeg,0.10361824823914959
2017-05-21,26_12-2017_05_21-10_00-K1-10X.jpeg,0.08938440864504535
